date,rank,song,artist,last-week,peak-rank,weeks-on-board
25/9/82,50,Athena,The Who,55,50,4
25/9/82,51,Nobody,Sylvia,56,51,5
25/9/82,52,Heartlight,Neil Diamond,58,52,3
25/9/82,53,I Will Always Love You,Dolly Parton,54,53,9
25/9/82,54,I Get Excited,Rick Springfield,65,54,3
25/9/82,55,Steppin' Out,Joe Jackson,61,55,6
25/9/82,56,Mickey,Toni Basil,63,56,4
25/9/82,57,Machinery,Sheena Easton,62,57,4
25/9/82,58,Vacation,Go-Go's,57,8,13
25/9/82,59,Take The L.,The Motels,64,59,4
25/9/82,60,The Look Of Love (Part One),ABC,66,60,3
25/9/82,61,I Need You,Paul Carrack,68,61,4
25/9/82,62,Southern Cross,"Crosby, Stills & Nash",69,62,2
25/9/82,63,New World Man,Rush,72,63,2
25/9/82,64,Rock This Town,Stray Cats,80,64,2
25/9/82,65,Close Enough To Perfect,Alabama,70,65,4
25/9/82,66,Burning Down One Side,Robert Plant,71,66,3
25/9/82,67,She Looks A Lot Like You,Clocks,67,67,5
25/9/82,68,What About Me,Moving Pictures,75,68,2
25/9/82,69,Young Love,Air Supply,76,69,2
25/9/82,70,A Penny For Your Thoughts,Tavares,78,70,2
25/9/82,71,I'm So Excited,The Pointer Sisters,79,71,2
25/9/82,72,Pressure,Billy Joel,,72,1
25/9/82,73,Wasted On The Way,"Crosby, Stills & Nash",19,9,14
25/9/82,74,Love Me Tomorrow,Chicago,,74,1
25/9/82,75,Valley Girl,Frank Zappa,32,32,11
25/9/82,76,Ribbon In The Sky,Stevie Wonder,,76,1
25/9/82,77,All Of My Love,Bobby Caldwell,82,77,3
25/9/82,78,When I'm Holding You Tight,Michael Stanley Band,83,78,3
25/9/82,79,American Heartbeat,Survivor,,79,1
25/9/82,80,I'm The One,Roberta Flack,42,42,10
25/9/82,81,I Only Want To Be With You,Nicolette Larson,53,53,8
25/9/82,82,Get Up And Go,Go-Go's,,82,1
25/9/82,83,On The Wings Of Love,Jeffrey Osborne,,83,1
25/9/82,84,Situation,Yaz,90,84,2
25/9/82,85,Please Be The One,Karla Bonoff,,85,1
25/9/82,86,He Got You,Ronnie Milsap,59,59,6
25/9/82,87,Night Shift,Quarterflash,60,60,7
25/9/82,88,Right Away,Kansas,73,73,6
25/9/82,89,He Could Be The One,Josie Cotton,74,74,6
25/9/82,90,I'm Never Gonna Say Goodbye,Billy Preston,,90,1
25/9/82,91,Your Daddy Don't Know,Toronto,77,77,8
25/9/82,92,And I Am Telling You I'm Not Going,Jennifer Holliday,84,22,13
25/9/82,93,American Music,The Pointer Sisters,81,16,14
25/9/82,94,Keep The Fire Burnin',REO Speedwagon,85,7,16
25/9/82,95,Themes From E.T. (The Extra-Terrestrial),Walter Murphy,86,47,9
25/9/82,96,Planet Rock,Afrika Bambaataa & The Soul Sonic Force,87,48,11
25/9/82,97,Out Of Work,Gary U.S. Bonds,88,21,16
25/9/82,98,Tainted Love,Soft Cell,99,8,37
25/9/82,99,Let It Whip,Dazz Band,89,5,23
25/9/82,100,Only The Lonely,The Motels,92,9,23
18/9/82,1,Hard To Say I'm Sorry,Chicago,1,1,16
18/9/82,2,Abracadabra,The Steve Miller Band,3,1,17
18/9/82,3,Eye Of The Tiger,Survivor,2,1,16
18/9/82,4,Jack & Diane,John Cougar,4,4,9
18/9/82,5,You Should Hear How She Talks About You,Melissa Manchester,6,5,18
18/9/82,6,Even The Nights Are Better,Air Supply,5,5,15
18/9/82,7,Hold Me,Fleetwood Mac,7,4,14
18/9/82,8,Hurts So Good,John Cougar,8,2,22
18/9/82,9,Eye In The Sky,The Alan Parsons Project,14,9,12
18/9/82,10,Take It Away,Paul McCartney,10,10,11
18/9/82,11,Love Is In Control (Finger On The Trigger),Donna Summer,12,11,13
18/9/82,12,Who Can It Be Now?,Men At Work,15,12,11
18/9/82,13,Love Will Turn You Around,Kenny Rogers,13,13,12
18/9/82,14,You Can Do Magic,America,18,14,8
18/9/82,15,Blue Eyes,Elton John,21,15,11
18/9/82,16,Think I'm In Love,Eddie Money,17,16,12
18/9/82,17,Only Time Will Tell,Asia,19,17,9
18/9/82,18,Somebody's Baby,Jackson Browne,20,18,8
18/9/82,19,Wasted On The Way,"Crosby, Stills & Nash",9,9,13
18/9/82,20,Let Me Tickle Your Fancy,Jermaine Jackson,24,20,9
18/9/82,21,I Keep Forgettin' (Every Time You're Near),Michael McDonald,25,21,7
18/9/82,22,Hold On,Santana,27,22,6
18/9/82,23,Hot In The City,Billy Idol,23,23,12
18/9/82,24,What's Forever For,Michael Murphey,28,24,9
18/9/82,25,Do You Wanna Touch Me (Oh Yeah),Joan Jett & the Blackhearts,29,25,8
18/9/82,26,I Ran (So Far Away),A Flock Of Seagulls,30,26,11
18/9/82,27,Big Fun,Kool & The Gang,36,27,4
18/9/82,28,Never Been In Love,Randy Meisner,31,28,8
18/9/82,29,Jump To It,Aretha Franklin,33,29,5
18/9/82,30,Gloria,Laura Branigan,34,30,11
18/9/82,31,Voyeur,Kim Carnes,35,31,5
18/9/82,32,Valley Girl,Frank Zappa,32,32,10
18/9/82,33,Make Believe,Toto,37,33,7
18/9/82,34,You Dropped A Bomb On Me,The Gap Band,38,34,6
18/9/82,35,The One You Love,Glenn Frey,39,35,5
18/9/82,36,Break It To Me Gently,Juice Newton,40,36,5
18/9/82,37,Holdin' On,Tane Cain,42,37,6
18/9/82,38,Oh Julie,Barry Manilow,41,38,8
18/9/82,39,You Don't Want Me Anymore,Steel Breeze,52,39,4
18/9/82,40,Let It Be Me,Willie Nelson,45,40,7
18/9/82,41,Workin' For A Livin',Huey Lewis & The News,44,41,6
18/9/82,42,I'm The One,Roberta Flack,43,42,9
18/9/82,43,Don't Fight It,Kenny Loggins with Steve Perry,51,43,4
18/9/82,44,You Keep Runnin' Away,38 Special,50,44,5
18/9/82,45,Should I Stay Or Should I Go,The Clash,46,45,10
18/9/82,46,Gypsy,Fleetwood Mac,57,46,3
18/9/82,47,Still In The Game,Steve Winwood,49,47,7
18/9/82,48,Johnny Can't Read,Don Henley,53,48,5
18/9/82,49,Love Come Down,Evelyn King,63,49,4
18/9/82,50,Up Where We Belong,Joe Cocker And Jennifer Warnes,62,50,5
18/9/82,51,Heart Attack,Olivia Newton-John,58,51,3
18/9/82,52,Sweet Time,REO Speedwagon,56,52,4
18/9/82,53,I Only Want To Be With You,Nicolette Larson,54,53,7
18/9/82,54,I Will Always Love You,Dolly Parton,55,54,8
18/9/82,55,Athena,The Who,64,55,3
18/9/82,56,Nobody,Sylvia,66,56,4
18/9/82,57,Vacation,Go-Go's,11,8,12
18/9/82,58,Heartlight,Neil Diamond,69,58,2
18/9/82,59,He Got You,Ronnie Milsap,59,59,5
18/9/82,60,Night Shift,Quarterflash,60,60,6
18/9/82,61,Steppin' Out,Joe Jackson,65,61,5
18/9/82,62,Machinery,Sheena Easton,67,62,3
18/9/82,63,Mickey,Toni Basil,71,63,3
18/9/82,64,Take The L.,The Motels,72,64,3
18/9/82,65,I Get Excited,Rick Springfield,75,65,2
18/9/82,66,The Look Of Love (Part One),ABC,77,66,2
18/9/82,67,She Looks A Lot Like You,Clocks,70,67,4
18/9/82,68,I Need You,Paul Carrack,78,68,3
18/9/82,69,Southern Cross,"Crosby, Stills & Nash",,69,1
18/9/82,70,Close Enough To Perfect,Alabama,80,70,3
18/9/82,71,Burning Down One Side,Robert Plant,81,71,2
18/9/82,72,New World Man,Rush,,72,1
18/9/82,73,Right Away,Kansas,73,73,5
18/9/82,74,He Could Be The One,Josie Cotton,74,74,5
18/9/82,75,What About Me,Moving Pictures,,75,1
18/9/82,76,Young Love,Air Supply,,76,1
18/9/82,77,Your Daddy Don't Know,Toronto,79,77,7
18/9/82,78,A Penny For Your Thoughts,Tavares,,78,1
18/9/82,79,I'm So Excited,The Pointer Sisters,,79,1
18/9/82,80,Rock This Town,Stray Cats,,80,1
18/9/82,81,American Music,The Pointer Sisters,16,16,13
18/9/82,82,All Of My Love,Bobby Caldwell,89,82,2
18/9/82,83,When I'm Holding You Tight,Michael Stanley Band,90,83,2
18/9/82,84,And I Am Telling You I'm Not Going,Jennifer Holliday,22,22,12
